288	254599	131	254799
286	254999	130	255200
284	255399	132	255600
283	255800	130	255999
284	256199	136	256400
286	256599	129	256799
294	256999	126	257200
295	257400	130	257600
295	257799	135	257999
288	258199	129	258400
292	258599	132	258799
294	258999	131	259200
295	259399	136	259599
293	259800	133	260000
298	260199	130	260400
297	260599	130	260799
288	260999	131	261200
298	261400	130	261600
294	261800	130	261999
293	262199	133	262400
301	262599	129	262799
294	262999	131	263200
296	263400	128	263600
294	263800	130	263999
299	264199	130	264400
296	264599	128	264799
302	264999	131	265200
299	265399	131	265600
299	265800	138	265999
302	266199	133	266400
303	266599	135	266799
303	266999	134	267200
300	267400	136	267600
302	267799	135	267999
301	268199	131	268400
303	268599	131	268799
303	268999	133	269200
307	269399	133	269599
307	269800	132	270000
308	270199	131	270400
306	270599	135	270799
304	270999	134	271200
305	271400	136	271600
309	271800	125	271999
308	272199	130	272400
311	272599	126	272799
299	272999	128	273200
307	273400	131	273600
319	273800	132	273999
302	274199	132	274400
308	274599	129	274799
314	274999	134	275200
313	275399	131	275600
306	275800	136	275999
311	276199	134	276400
309	276599	135	276799
314	276999	132	277200
314	277400	137	277600
316	277799	132	277999
311	278199	136	278400
310	278599	136	278799
314	278999	129	279200
319	279399	133	279599
315	279800	129	280000
315	280199	129	280400
318	280599	127	280799
317	280999	130	281200
318	281400	132	281600
319	281800	134	281999
316	282199	128	282400
322	282599	130	282799
319	282999	137	283200
318	283400	129	283600
317	283800	129	283999
318	284199	132	284400
319	284599	132	284799
320	284999	133	285200
317	285399	131	285600
324	285800	133	285999
323	286199	136	286400
323	286599	132	286799
319	286999	131	287200
324	287400	132	287600
327	287799	134	287999
324	288199	131	288400
322	288599	132	288799
324	288999	135	289200
319	289399	136	289599
317	289800	134	290000
323	290199	135	290400
326	290599	130	290799
326	290999	132	291200
325	291400	135	291600
332	291800	127	291999
326	292199	134	292400
331	292599	129	292799
332	292999	132	293200
330	293400	132	293600
330	293800	130	293999
330	294199	131	294400
334	294599	132	294799
330	294999	130	295200
335	295399	135	295600
334	295800	134	295999
334	296199	131	296400
339	296599	131	296799
334	296999	131	297200
336	297400	132	297600
336	297799	134	297999
333	298199	133	298400
340	298599	132	298799
339	298999	127	299200
339	299399	133	299599
338	299800	132	300000
337	300199	132	300400
338	300599	131	300799
341	300999	130	301200
338	301400	135	301600
340	301800	128	301999
340	302199	128	302400
339	302599	131	302799
346	302999	130	303200
343	303400	127	303600
344	303800	127	303999
338	304199	128	304400
345	304599	133	304799
345	304999	132	305200
346	305399	134	305600
350	305800	129	305999
339	306199	131	306400
351	306599	134	306799
353	306999	134	307200
347	307400	128	307600
345	307799	135	307999
347	308199	126	308400
346	308599	135	308799
344	308999	133	309200
348	309399	131	309599
350	309800	132	310000
350	310199	129	310400
349	310599	135	310799
353	310999	126	311200
347	311400	134	311600
351	311800	122	311999
355	312199	129	312400
351	312599	134	312799
351	312999	134	313200
349	313400	136	313600
353	313800	131	313999
349	314199	132	314400
354	314599	135	314799
356	314999	133	315200
353	315399	130	315600
356	315800	132	315999
357	316199	135	316400
359	316599	132	316799
355	316999	128	317200
360	317400	136	317600
354	317799	130	317999
354	318199	129	318400
360	318599	126	318799
360	318999	129	319200
360	319399	133	319599
359	319800	128	320000
361	320199	132	320400
366	320599	132	320799
366	320999	129	321200
362	321400	132	321600
366	321800	129	321999
368	322199	130	322400
368	322599	130	322799
365	322999	127	323200
366	323400	130	323600
360	323800	129	323999
361	324199	131	324400
364	324599	132	324799
366	324999	129	325200
366	325399	127	325600
365	325800	131	325999
363	326199	132	326400
371	326599	134	326799
371	326999	129	327200
367	327400	130	327600
372	327799	134	327999
369	328199	133	328400
365	328599	133	328799
372	328999	129	329200
369	329399	126	329599
370	329800	130	330000
371	330199	133	330400
373	330599	133	330799
374	330999	134	331200
374	331400	134	331600
372	331800	129	331999
375	332199	135	332400
377	332599	134	332799
373	332999	134	333200
377	333400	133	333600
376	333800	137	333999
379	334199	134	334400
373	334599	128	334799
377	334999	129	335200
379	335399	133	335600
379	335800	129	335999
376	336199	131	336400
380	336599	132	336799
381	336999	131	337200
379	337400	132	337600
380	337799	133	337999
380	338199	128	338400
383	338599	136	338799
386	338999	127	339200
388	339399	132	339599
385	339800	128	340000
379	340199	128	340400
376	340599	126	340799
388	340999	130	341200
378	341400	130	341600
384	341800	131	341999
387	342199	132	342400
389	342599	128	342799
383	342999	135	343200
389	343400	132	343600
389	343800	135	343999
385	344199	133	344400
387	344599	127	344799
387	344999	131	345200
390	345399	131	345600
384	345800	132	345999
390	346199	129	346400
390	346599	130	346799
395	346999	131	347200
388	347400	129	347600
388	347799	136	347999
392	348199	127	348400
392	348599	135	348799
393	348999	128	349200
388	349399	129	349599
397	349800	134	350000
397	350199	131	350400
391	350599	135	350799
397	350999	133	351200
399	351400	135	351600
396	351800	132	351999
395	352199	130	352400
397	352599	128	352799
395	352999	130	353200
401	353400	130	353600
394	353800	131	353999
396	354199	136	354400
399	354599	135	354799
402	354999	135	355200
403	355399	130	355600
408	355800	137	355999
400	356199	131	356400
408	356599	131	356799
405	356999	125	357200
408	357400	133	357600
410	357799	132	357999
400	358199	131	358400
401	358599	128	358799
405	358999	127	359200
406	359399	126	359599
404	359800	131	360000
402	360199	128	360400
402	360599	129	360799
409	360999	126	361200
404	361400	135	361600
407	361800	130	361999
407	362199	135	362400
406	362599	129	362799
409	362999	133	363200
410	363400	133	363600
409	363800	130	363999
407	364199	131	364400
413	364599	133	364799
410	364999	134	365200
415	365399	136	365600
413	365800	133	365999
414	366199	134	366400
416	366599	132	366799
418	366999	136	367200
415	367400	129	367600
414	367799	132	367999
412	368199	127	368400
412	368599	128	368799
416	368999	133	369200
420	369399	129	369599
414	369800	130	370000
422	370199	128	370400
416	370599	129	370799
416	370999	133	371200
419	371400	130	371600
415	371800	131	371999
416	372199	129	372400
418	372599	129	372799
414	372999	132	373200
424	373400	130	373600
428	373800	129	373999
417	374199	134	374400
414	374599	130	374799
419	374999	128	375200
418	375399	133	375600
422	375800	128	375999
420	376199	133	376400
424	376599	133	376799
427	376999	128	377200
421	377400	127	377600
423	377799	131	377999
421	378199	129	378400
431	378599	133	378799
426	378999	129	379200
429	379399	132	379599
430	379800	129	380000
427	380199	129	380400
426	380599	127	380799
431	380999	131	381200
423	381400	130	381600
427	381800	132	381999
430	382199	129	382400
427	382599	129	382799
432	382999	127	383200
431	383400	132	383600
430	383800	130	383999
434	384199	132	384400
434	384599	125	384799
431	384999	126	385200
434	385399	129	385600
438	385800	129	385999
437	386199	129	386400
434	386599	127	386799
439	386999	124	387200
435	387400	135	387600
438	387799	128	387999
436	388199	125	388400
439	388599	125	388799
435	388999	128	389200
440	389399	127	389599
447	389800	128	390000
440	390199	127	390400
436	390599	125	390799
435	390999	128	391200
449	391400	126	391600
439	391800	125	391999
445	392199	128	392400
440	392599	125	392799
445	392999	130	393200
444	393400	126	393600
445	393800	128	393999
447	394199	125	394400
447	394599	124	394799
439	394999	127	395200
446	395399	126	395600
438	395800	124	395999
441	396199	120	396400
446	396599	121	396799
445	396999	122	397200
448	397400	125	397600
447	397799	123	397999
449	398199	124	398400
448	398599	120	398799
445	398999	123	399200
445	399399	115	399599
451	399800	115	400000
452	400199	115	400400
445	400599	113	400799
447	400999	111	401200
452	401400	108	401600
448	401800	100	401999
452	402199	100	402400
450	402599	90	402799
453	402999	84	403200
453	403400	68	403600
455	403800	53	403999
456	404199	44	404400
455	404599	8	404799
454	404999	2	405200
453	405399	0	405600
449	405800	28	405999
458	406199	23	406400
454	406599	53	406799
458	406999	0	407200
456	407400	1	407600
469	407799	1	407999
467	408199	1	408400
463	408599	1	408799
455	408999	0	409200
458	409399	0	409599
463	409800	1	410000
462	410199	0	410400
461	410599	0	410799
462	410999	3	411200
462	411400	3	411600
464	411800	1	411999
463	412199	0	412400
463	412599	0	412799
466	412999	0	413200
461	413400	2	413600
466	413800	2	413999
464	414199	0	414400
461	414599	0	414799
465	414999	5	415200
467	415399	0	415600
468	415800	0	415999
466	416199	3	416400
466	416599	1	416799
465	416999	2	417200
470	417400	0	417600
467	417799	2	417999
470	418199	4	418400
473	418599	4	418799
468	418999	0	419200
471	419399	1	419599
474	419800	0	420000
477	420199	0	420400
472	420599	0	420799
474	420999	0	421200
475	421400	0	421600
468	421800	0	421999
478	422199	0	422400
470	422599	0	422799
480	422999	0	423200
478	423400	0	423600
473	423800	0	423999
475	424199	0	424400
478	424599	0	424799
476	424999	0	425200
481	425399	0	425600
475	425800	0	425999
479	426199	0	426400
477	426599	0	426799
477	426999	0	427200
480	427400	0	427600
484	427799	0	427999
482	428199	0	428400
483	428599	0	428799
481	428999	0	429200
479	429399	0	429599
481	429800	0	430000
481	430199	0	430400
483	430599	0	430799
487	430999	0	431200
483	431400	0	431600
482	431800	0	431999
486	432199	0	432400
483	432599	0	432799
488	432999	0	433200
487	433400	0	433600
488	433800	0	433999
486	434199	0	434400
482	434599	0	434799
487	434999	0	435200
487	435399	0	435600
486	435800	0	435999
485	436199	0	436400
487	436599	0	436799
489	436999	0	437200
491	437400	0	437600
489	437799	0	437999
495	438199	0	438400
487	438599	0	438799
484	438999	0	439200
489	439399	0	439599
493	439800	0	440000
485	440199	0	440400
490	440599	0	440799
498	440999	0	441200
501	441400	0	441600
501	441800	0	441999
495	442199	0	442400
496	442599	0	442799
500	442999	0	443200
501	443400	0	443600
495	443800	0	443999
497	444199	0	444400
500	444599	0	444799
501	444999	0	445200
496	445399	0	445600
497	445800	0	445999
497	446199	0	446400
497	446599	0	446799
500	446999	0	447200
498	447400	0	447600
498	447799	0	447999
500	448199	0	448400
503	448599	0	448799
505	448999	0	449200
502	449399	0	449599
503	449800	0	450000
501	450199	0	450400
503	450599	0	450799
504	450999	0	451200
505	451400	0	451600
507	451800	0	451999
505	452199	0	452400
510	452599	0	452799
505	452999	0	453200
509	453400	0	453600
509	453800	0	453999
505	454199	0	454400
509	454599	0	454799
511	454999	0	455200
513	455399	0	455600
515	455800	0	455999
515	456199	0	456400
517	456599	0	456799
518	456999	0	457200
515	457400	0	457600
519	457799	0	457999
509	458199	0	458400
513	458599	0	458799
510	458999	0	459200
515	459399	0	459599
512	459800	0	460000
515	460199	0	460400
513	460599	0	460799
515	460999	0	461200
519	461400	0	461600
518	461800	0	461999
512	462199	0	462400
518	462599	0	462799
515	462999	0	463200
521	463400	0	463600
522	463800	0	463999
518	464199	0	464400
517	464599	0	464799
522	464999	0	465200
516	465399	0	465600
513	465800	0	465999
520	466199	0	466400
522	466599	0	466799
515	466999	0	467200
518	467400	0	467600
524	467799	0	467999
524	468199	0	468400
522	468599	0	468799
520	468999	0	469200
526	469399	0	469599
521	469800	0	470000
526	470199	0	470400
524	470599	0	470799
527	470999	0	471200
526	471400	0	471600
524	471800	0	471999
527	472199	0	472400
522	472599	0	472799
534	472999	0	473200
527	473400	0	473600
526	473800	0	473999
524	474199	0	474400
529	474599	0	474799
527	474999	0	475200
528	475399	0	475600
530	475800	0	475999
532	476199	0	476400
529	476599	0	476799
530	476999	0	477200
530	477400	0	477600
530	477799	0	477999
533	478199	0	478400
533	478599	0	478799
532	478999	0	479200
530	479399	0	479599
533	479800	0	480000
532	480199	0	480400
533	480599	0	480799
533	480999	0	481200
537	481400	0	481600
536	481800	0	481999
537	482199	0	482400
538	482599	0	482799
532	482999	0	483200
533	483400	0	483600
541	483800	0	483999
538	484199	0	484400
534	484599	0	484799
538	484999	0	485200
538	485399	0	485600
540	485800	0	485999
540	486199	0	486400
538	486599	0	486799
545	486999	0	487200
536	487400	0	487600
536	487799	0	487999
541	488199	0	488400
539	488599	0	488799
535	488999	0	489200
537	489399	0	489599
544	489800	0	490000
540	490199	0	490400
549	490599	0	490799
540	490999	0	491200
548	491400	0	491600
543	491800	0	491999
549	492199	0	492400
545	492599	0	492799
546	492999	0	493200
545	493400	1	493600
547	493800	0	493999
550	494199	2	494400
548	494599	0	494799
548	494999	3	495200
549	495399	0	495600
545	495800	0	495999
550	496199	0	496400
552	496599	0	496799
548	496999	0	497200
549	497400	1	497600
551	497799	0	497999
554	498199	4	498400
549	498599	0	498799
552	498999	0	499200
551	499399	0	499599
550	499800	0	500000
552	500199	0	500400
554	500599	0	500799
553	500999	5	501200
553	501400	0	501600
552	501800	0	501999
554	502199	1	502400
554	502599	0	502799
555	502999	0	503200
554	503400	0	503600
557	503800	5	503999
560	504199	0	504400
